Microsoft Windows [Version 10.0.15063]
R1: 0.07751 TIME: 2017-08-31T08:00:14.029000-07:00
R1: 0.07750 TIME: 2017-08-31T08:00:15.264000-07:00
R1: 0.07750 TIME: 2017-08-31T08:00:16.498000-07:00
R1: 0.05308 TIME: 2017-08-31T08:00:17.717000-07:00
R1: 0.05306 TIME: 2017-08-31T08:00:19.155000-07:00
R1: 0.05306 TIME: 2017-08-31T08:00:20.406000-07:00
R1: 0.05306 TIME: 2017-08-31T08:00:21.687000-07:00
R1: 0.05303 TIME: 2017-08-31T08:00:23.172000-07:00
R1: 0.05303 TIME: 2017-08-31T08:00:24.469000-07:00
R1: 0.05303 TIME: 2017-08-31T08:00:25.704000-07:00
R1: 0.05302 TIME: 2017-08-31T08:00:27.095000-07:00
R1: 0.05302 TIME: 2017-08-31T08:00:28.376000-07:00
R1: 0.05301 TIME: 2017-08-31T08:00:29.832000-07:00
R1: 0.05301 TIME: 2017-08-31T08:00:31.113000-07:00
R1: 0.05299 TIME: 2017-08-31T08:00:32.801000-07:00
R1: 0.05299 TIME: 2017-08-31T08:00:34.082000-07:00
R1: 0.05297 TIME: 2017-08-31T08:00:35.506000-07:00
R1: 0.05297 TIME: 2017-08-31T08:00:36.803000-07:00
R1: 0.02856 TIME: 2017-08-31T08:00:38.256000-07:00
R1: 0.02856 TIME: 2017-08-31T08:00:39.537000-07:00
R1: 0.02856 TIME: 2017-08-31T08:00:40.866000-07:00
R1: 0.02853 TIME: 2017-08-31T08:00:42.335000-07:00
R1: 0.00414 TIME: 2017-08-31T08:00:43.601000-07:00
R1: 0.00414 TIME: 2017-08-31T08:00:44.883000-07:00
R1: 0.00413 TIME: 2017-08-31T08:00:46.289000-07:00
R1: 0.00413 TIME: 2017-08-31T08:00:47.539000-07:00
R1: 0.00413 TIME: 2017-08-31T08:00:48.774000-07:00
R1: 0.00410 TIME: 2017-08-31T08:00:50.181000-07:00
R1: 0.00409 TIME: 2017-08-31T08:00:51.446000-07:00
R1: 0.00409 TIME: 2017-08-31T08:00:52.712000-07:00
R1: 0.00409 TIME: 2017-08-31T08:00:54.134000-07:00
R1: 0.00409 TIME: 2017-08-31T08:00:55.588000-07:00
R1: 0.00409 TIME: 2017-08-31T08:00:56.885000-07:00
R1: 0.00405 TIME: 2017-08-31T08:00:58.322000-07:00
R1: 0.00405 TIME: 2017-08-31T08:00:59.557000-07:00
R1: 0.00405 TIME: 2017-08-31T08:01:00.823000-07:00
R1: 0.00403 TIME: 2017-08-31T08:01:02.230000-07:00
R1: 0.00403 TIME: 2017-08-31T08:01:03.480000-07:00
R1: 0.00403 TIME: 2017-08-31T08:01:04.730000-07:00
R1: 0.00403 TIME: 2017-08-31T08:01:06.137000-07:00
R1: 0.00403 TIME: 2017-08-31T08:01:07.371000-07:00
R1: 0.00403 TIME: 2017-08-31T08:01:08.668000-07:00
R1: 0.00505 TIME: 2017-08-31T08:03:46.952000-07:00
R1: 0.00504 TIME: 2017-08-31T08:03:48.406000-07:00
R1: 0.16389 TIME: 2017-08-31T08:03:49.859000-07:00
R1: 0.16389 TIME: 2017-08-31T08:03:51.422000-07:00
R1: 0.00501 TIME: 2017-08-31T08:03:53.110000-07:00
R1: 0.00501 TIME: 2017-08-31T08:03:54.344000-07:00
R1: 0.00500 TIME: 2017-08-31T08:03:55.830000-07:00
R1: 0.09048 TIME: 2017-08-31T08:03:57.111000-07:00
R1: 0.06603 TIME: 2017-08-31T08:03:58.518000-07:00
R1: 0.06603 TIME: 2017-08-31T08:03:59.768000-07:00
R1: 0.06601 TIME: 2017-08-31T08:04:01.175000-07:00
R1: 0.05380 TIME: 2017-08-31T08:04:02.457000-07:00
R1: 0.04159 TIME: 2017-08-31T08:04:03.988000-07:00
R1: 0.04158 TIME: 2017-08-31T08:04:05.427000-07:00
R1: 0.04158 TIME: 2017-08-31T08:04:06.662000-07:00
R1: 0.04158 TIME: 2017-08-31T08:04:07.958000-07:00
R1: 0.04157 TIME: 2017-08-31T08:04:09.365000-07:00
R1: 0.04157 TIME: 2017-08-31T08:04:10.635000-07:00
R1: 0.04157 TIME: 2017-08-31T08:04:11.901000-07:00
R1: 0.04155 TIME: 2017-08-31T08:04:13.401000-07:00
R1: 0.04155 TIME: 2017-08-31T08:04:14.666000-07:00
R1: 0.02935 TIME: 2017-08-31T08:04:15.917000-07:00
R1: 0.01711 TIME: 2017-08-31T08:04:17.339000-07:00
R1: 0.01711 TIME: 2017-08-31T08:04:18.589000-07:00
R1: 0.01711 TIME: 2017-08-31T08:04:19.872000-07:00
R1: 0.01709 TIME: 2017-08-31T08:04:21.137000-07:00
R1: 0.01708 TIME: 2017-08-31T08:04:25.358000-07:00
R1: 0.01708 TIME: 2017-08-31T08:04:26.655000-07:00
R1: 0.01708 TIME: 2017-08-31T08:04:27.984000-07:00
R1: 0.01705 TIME: 2017-08-31T08:04:29.624000-07:00
R1: 0.08318 TIME: 2017-08-31T08:05:45.834000-07:00
R1: 0.00988 TIME: 2017-08-31T08:05:47.236000-07:00
R1: 0.00988 TIME: 2017-08-31T08:05:49.806000-07:00
R1: 0.00986 TIME: 2017-08-31T08:05:51.072000-07:00
R1: 0.00986 TIME: 2017-08-31T08:05:52.337000-07:00
R1: 0.00986 TIME: 2017-08-31T08:05:53.791000-07:00
R1: 0.00986 TIME: 2017-08-31T08:05:55.063000-07:00
R1: 0.10758 TIME: 2017-08-31T08:05:56.323000-07:00
R1: 0.10756 TIME: 2017-08-31T08:05:57.814000-07:00
R1: 0.10756 TIME: 2017-08-31T08:05:59.058000-07:00
R1: 0.02202 TIME: 2017-08-31T08:06:00.478000-07:00
R1: 0.00980 TIME: 2017-08-31T08:06:03.141000-07:00
R1: 0.00980 TIME: 2017-08-31T08:06:04.605000-07:00
R1: 0.00980 TIME: 2017-08-31T08:06:05.969000-07:00
R1: 0.00980 TIME: 2017-08-31T08:06:07.488000-07:00
R1: 0.00980 TIME: 2017-08-31T08:06:08.756000-07:00
R1: 0.02201 TIME: 2017-08-31T08:06:10.023000-07:00
R1: 0.02198 TIME: 2017-08-31T08:06:12.507000-07:00
R1: 0.02198 TIME: 2017-08-31T08:06:13.844000-07:00
R1: 0.02197 TIME: 2017-08-31T08:06:15.286000-07:00
R1: 0.02197 TIME: 2017-08-31T08:06:16.536000-07:00
R1: 0.02197 TIME: 2017-08-31T08:06:17.791000-07:00
R1: 0.02195 TIME: 2017-08-31T08:06:19.227000-07:00
R1: 0.02195 TIME: 2017-08-31T08:06:20.559000-07:00
R1: 0.02195 TIME: 2017-08-31T08:06:21.815000-07:00
R1: 0.02192 TIME: 2017-08-31T08:06:23.254000-07:00
R1: 0.02192 TIME: 2017-08-31T08:06:24.549000-07:00
R1: 0.02192 TIME: 2017-08-31T08:06:25.868000-07:00
R1: 0.02191 TIME: 2017-08-31T08:06:27.394000-07:00
R1: 0.02191 TIME: 2017-08-31T08:06:28.693000-07:00
R1: 0.02191 TIME: 2017-08-31T08:06:30.055000-07:00
R1: 0.05855 TIME: 2017-08-31T08:06:31.487000-07:00
R1: 0.05855 TIME: 2017-08-31T08:06:32.761000-07:00
R1: 0.05853 TIME: 2017-08-31T08:06:34.037000-07:00
R1: 0.03411 TIME: 2017-08-31T08:06:35.296000-07:00
R1: 0.03409 TIME: 2017-08-31T08:06:36.765000-07:00
R1: 0.03409 TIME: 2017-08-31T08:06:38.040000-07:00
R1: 0.03409 TIME: 2017-08-31T08:06:39.470000-07:00
R1: 0.03409 TIME: 2017-08-31T08:06:40.735000-07:00
R1: 0.03409 TIME: 2017-08-31T08:06:42.159000-07:00
R1: 0.03409 TIME: 2017-08-31T08:06:43.478000-07:00
R1: 0.05852 TIME: 2017-08-31T08:06:44.765000-07:00
R1: 0.05849 TIME: 2017-08-31T08:06:46.196000-07:00
R1: 0.04627 TIME: 2017-08-31T08:06:47.471000-07:00
R1: 0.04627 TIME: 2017-08-31T08:06:48.746000-07:00
R1: 0.03449 TIME: 2017-08-31T08:06:50.482000-07:00
R1: 0.03450 TIME: 2017-08-31T08:06:51.996000-07:00
R1: 0.03450 TIME: 2017-08-31T08:06:53.291000-07:00
R1: 0.03449 TIME: 2017-08-31T08:06:54.981000-07:00
R1: 0.03449 TIME: 2017-08-31T08:06:56.257000-07:00
R1: 0.02225 TIME: 2017-08-31T08:06:57.658000-07:00
R1: 0.02225 TIME: 2017-08-31T08:06:58.929000-07:00
R1: 0.02225 TIME: 2017-08-31T08:07:00.370000-07:00
R1: 0.02225 TIME: 2017-08-31T08:07:01.649000-07:00
R1: 0.02225 TIME: 2017-08-31T08:07:02.949000-07:00
R1: 0.02224 TIME: 2017-08-31T08:07:04.352000-07:00
R1: 0.02224 TIME: 2017-08-31T08:07:05.645000-07:00
R1: 0.02224 TIME: 2017-08-31T08:07:06.945000-07:00
R1: 0.02224 TIME: 2017-08-31T08:07:08.374000-07:00
R1: 0.02224 TIME: 2017-08-31T08:07:09.655000-07:00
R1: 0.02224 TIME: 2017-08-31T08:07:10.922000-07:00
R1: 0.02222 TIME: 2017-08-31T08:07:12.344000-07:00
R1: 0.02222 TIME: 2017-08-31T08:07:13.614000-07:00
R1: 0.02222 TIME: 2017-08-31T08:07:14.876000-07:00
R1: 0.03218 TIME: 2017-08-31T08:27:29.690000-07:00
R1: 0.00773 TIME: 2017-08-31T08:27:30.965000-07:00
R1: 0.06828 TIME: 2017-08-31T08:29:23.861000-07:00
R1: 0.01936 TIME: 2017-08-31T08:29:25.128000-07:00
R1: 0.01852 TIME: 2017-08-31T08:32:25.630000-07:00
R1: 0.01852 TIME: 2017-08-31T08:32:26.927000-07:00
R1: 0.01851 TIME: 2017-08-31T08:32:28.552000-07:00
R1: 0.09055 TIME: 2017-08-31T08:32:52.709000-07:00
R1: 0.06607 TIME: 2017-08-31T08:32:54.147000-07:00
R1: 0.02936 TIME: 2017-08-31T08:32:55.531000-07:00
R1: 0.00490 TIME: 2017-08-31T08:32:56.813000-07:00
R1: 0.11873 TIME: 2017-08-31T09:01:06.838000-07:00
R1: 0.09413 TIME: 2017-08-31T09:01:08.897000-07:00
R1: 0.09413 TIME: 2017-08-31T09:01:10.951000-07:00
